	AveExpr	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	P.value.BasalvsLP	P.value.BasalvsML	P.value.LPvsML	Results.BasalvsLP	Results.BasalvsML	Results.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
78896	3.1066997461565	5.43536546329501	6.44074123587983	1.00537577258482	22.9273759187179	26.0893466359326	0.0242833837476407	4.02777540138685e-09	1.42486451522202e-09	0.490604873768894	1	1	0	78896	Ecrg4	chr1
67883	3.52900914992912	-0.170897532034531	-1.13645966549656	-0.965562133462033	0	-0.835448858153247	0	0.999436337654642	0.21335250810546	0.582395566301363	0	0	0	67883	Uxs1	chr1
100503192	5.08164208747311	-0.406051590727079	-0.473594134653117	-0.0675425439260389	0	0	0	0.999522215297889	0.99902967557615	0.999991622223071	0	0	0	100503192	NA	NA
22019	6.95643496322532	-0.027760766362511	0.342596170999203	0.370356937361714	0	0	0	0.999651351222964	0.990534126354217	0.991783784808678	0	0	0	22019	Tpp2	chr1
75623	3.94706707088556	-0.0565392656411534	0.359499928318505	0.416039193959658	0	0	0	0.999789774494374	0.995989706875337	0.994302139851826	0	0	0	75623	Tex30	chr1
72050	4.37371753173552	2.39474973184508	1.995344284766	-0.399405447079083	8.80965649576209	6.58787077907185	0	8.2284728439322e-06	7.05461511469464e-05	0.997617566955388	1	1	0	72050	Poglut2	chr1
246229	3.04672600027702	0.173511762075494	-0.35663517446224	-0.530146936537734	0	0	0	0.993724903844111	0.982461164891303	0.948237928363907	0	0	0	246229	Bivm	chr1
22592	4.65455586021205	0.591527719556008	0.863037432013987	0.271509712457979	0	0	0	0.994513626203169	0.847506187002722	0.999854184129573	0	0	0	22592	Ercc5	chr1
70676	3.56452213835694	1.72026905986519	2.87048344291734	1.15021438305215	2.62128207377396	6.30074586711347	0.500624878057648	0.0147484935002546	9.71112579106291e-05	0.314814799673489	0	1	0	70676	Gulp1	chr1
12825	7.49625356855695	-0.153464953124326	1.07017358589306	1.22363853901738	0	0.0877011260878059	0.302726555836818	0.932923149290111	0.481652645519739	0.39274592220723	0	0	0	12825	Col3a1	chr1
12832	5.34285409490543	3.31388043610632	4.83113328368913	1.51725284758281	3.43924015895558	5.41931838331612	0.75670889105583	0.00421974654649729	0.000285687852027573	0.237881115497693	1	1	0	12832	Col5a2	chr1
73674	5.42626724054851	0.626994285151119	0.628665671133141	0.00167138598202143	0	0	0	0.958022478139368	0.958529526880212	0.99999451398067	0	0	0	73674	Wdr75	chr1
433297	5.54593036518607	1.23598661538977	1.20509057828441	-0.0308960371053644	1.72860446100838	1.51610553243635	0	0.0602649823004383	0.0831832671769402	0.999989196173726	0	0	0	433297	Gm5526	NA
53945	2.26007202110603	-0.795107903772878	-1.69769757828142	-0.902589674508541	0	-3.06530075344477	0	0.79119490568728	0.00733857844460238	0.669326135354512	0	-1	0	53945	Slc40a1	chr1
227058	1.07633846584461	3.69219387071478	2.19024244416519	-1.50195142654959	5.24620867585171	2.82052438156373	-0.963823919356755	0.000343742842422506	0.0107882964464923	0.181692862442955	1	1	0	227058	Dnah7b	chr1
100101919	-2.19666950093758	3.73966484547008	2.62464272284149	-1.11502212262859	5.68213759229822	3.75996872753175	-0.22896487229586	0.000201333310918116	0.00257381215967321	0.413540585717656	1	1	0	100101919	Dnah7c	chr1
227059	5.5186261603477	2.84762436592734	2.19219897013092	-0.655425395796424	8.52669681548331	5.72659336238526	0	1.05682693269098e-05	0.000187676388740969	0.933261633807578	1	1	0	227059	Slc39a10	chr1
56363	0.549974752285523	1.36606385006395	3.35975405441148	1.99369020434753	0.69608665875019	3.80152047339828	1.57719360710021	0.253533365207996	0.00245478850827751	0.0765359459515658	0	1	0	56363	Tmeff2	chr1
20324	5.39623731042067	3.49391127200093	3.35768505019253	-0.136226221808396	10.7124679024453	10.3460904512289	0	1.82596119965596e-06	2.39392399804547e-06	0.998078248111279	1	1	0	20324	Cavin2	chr1
109019	7.45958140977453	-1.85014938606038	-1.37541377792886	0.474735608131521	-3.77929609300743	-1.67147084027473	0	0.00249063520052325	0.0657807005307391	0.981881013221844	-1	0	0	109019	Nabp1	chr1
100045066	-2.14377211704938	-4.51794107097462	-4.1565825292059	0.361358541768726	-6.92905188423683	-6.21296334731896	0	5.06883900452364e-05	0.000109508953315802	0.945865972511384	-1	-1	0	100045066	Gm17767	chr1
17912	6.52256976317708	-0.0903707228469361	-0.702207298731734	-0.611836575884798	0	0	0	0.999912078215569	0.960319634621418	0.988695058014333	0	0	0	17912	Myo1b	chr1
20849	-0.797746076512234	-0.339111319054558	-1.87556663412083	-1.53645531506627	0	-2.18596023310821	-1.38129663621728	0.924674078415864	0.0294795115841806	0.101573165269124	0	0	0	20849	Stat4	chr1
100042634	-1.12049815721777	-0.119201404071301	0.11930740832281	0.238508812394111	0	0	0	0.989101845590965	0.989203699358119	0.976409508300767	0	0	0	100042634	Gm3940	NA
20846	5.44217686887993	-0.391250903764671	-0.909817378918751	-0.51856647515408	0	0	0	0.998806996410459	0.73151338767635	0.996907137518939	0	0	0	20846	Stat1	chr1
14660	7.82404805050245	0.391413012059836	0.910578205820408	0.519165193760572	0	0	0	0.996991607929966	0.697289403633154	0.993592299675333	0	0	0	14660	Gls	chr1
17936	7.18277161153376	-1.56229793714029	-0.749253528075283	0.813044409065007	-2.79387008046558	0	0	0.0112243154068412	0.877503313501651	0.826459911380931	0	0	0	17936	Nab1	chr1
227094	2.85244847097988	-0.132794322750025	-0.653095110249323	-0.520300787499298	0	0	0	0.999425836844456	0.958540598510564	0.988370741359826	0	0	0	227094	Nemp2	chr1
98682	6.57772541233246	-2.01274587596373	-1.1844456167937	0.828300259170034	-7.27809911953483	-1.32823379057365	0	3.4317522464738e-05	0.109614952856298	0.889740699300681	-1	0	0	98682	Mfsd6	chr1
16329	3.80864787873202	-0.177751712870458	0.536166045554711	0.713917758425168	0	0	0	0.999645132205962	0.989444118221062	0.946342992271076	0	0	0	16329	Inpp1	chr1
227095	4.19575984293706	0.432506540482305	0.152289640445458	-0.280216900036847	0	0	0	0.99873102241684	0.999933399412095	0.999783763665625	0	0	0	227095	Hibch	chr1
67080	-0.047020153566607	4.01013658394258	5.19758442851372	1.18744784457114	9.29049884557433	11.7519082001185	0.483106347616285	5.57000365973295e-06	9.09907164494789e-07	0.320920478083298	1	1	0	67080	1700019D03Rik	chr1
227099	2.44034861475889	-0.0216427646345343	-0.282786807738248	-0.261144043103714	0	0	0	0.999953991426262	0.998966813269778	0.999197613099692	0	0	0	227099	Pms1	chr1
227102	3.27368765624214	-0.715224717044657	-1.7919822027134	-1.07675748566874	0	-2.9656240929651	-0.30377772060732	0.828613678859934	0.00857332791134706	0.384375825030286	0	-1	0	227102	Ormdl1	chr1
72085	2.26152374437808	1.04782893156036	0.434064335851911	-0.613764595708452	0.264472014503785	0	0	0.398912422652037	0.995267396847682	0.969857707131736	0	0	0	72085	Osgepl1	chr1
70396	4.70715761559462	-0.413748605964954	-0.430984064395171	-0.0172354584302177	0	0	0	0.998689903508438	0.998527352350785	0.999993906859982	0	0	0	70396	Asnsd1	chr1
627872	-2.79753998321883	2.65498474104961	1.70629745568486	-0.948687285364743	2.43495903519741	1.17191908529304	0	0.0201088656880373	0.137686412853717	0.539552750170662	0	0	0	627872	Dnah7a	chr1
98267	4.47273935791781	0.797673538545988	0.590809602727104	-0.206863935818884	0	0	0	0.912994645125065	0.992877396513108	0.999871899516831	0	0	0	98267	Stk17b	chr1
329152	0.341618706214566	1.23838525700051	2.65034088667953	1.41195562967902	0.577403847198181	3.69982300723933	0.903335901146057	0.28971506934119	0.0028138967568372	0.196141286247516	0	1	0	329152	Hecw2	chr1
78016	-2.53851846182424	-0.286399361801716	0.631732009490379	0.918131371292095	0	0	0	0.896328836675013	0.725496931866229	0.557950182856315	0	0	0	78016	Ccdc150	chr1
98488	3.88090777418621	0.229562458440566	-0.242974962515472	-0.472537420956038	0	0	0	0.999819137411987	0.999845003272766	0.998466834374035	0	0	0	98488	Gtf3c3	chr1
241062	4.47174924309233	-0.147320826393439	-0.555907199045203	-0.408586372651764	0	0	0	0.999853388290918	0.993279734460512	0.998817502786495	0	0	0	241062	Pgap1	chr1
329154	4.60822740462173	1.78328217278866	1.38140873286577	-0.401873439922888	4.16152198847077	2.11237891230668	0	0.00143561844131359	0.0330804783276	0.994434292623136	1	0	0	329154	Ankrd44	chr1
81898	9.65649369796035	-0.399369601527424	0.14703272845901	0.546402329986433	0	0	0	0.997407796105058	0.999737656935687	0.992846213698375	0	0	0	81898	Sf3b1	chr1
67876	7.73219329905658	-0.72390486715115	0.193782986780759	0.917687853931909	0	0	0	0.956481871455465	0.999814826722083	0.725869906654398	0	0	0	67876	Coq10b	chr1
15510	7.19503728560519	0.582711612061757	0.630450835700157	0.0477392236383993	0	0	0	0.993256820338359	0.988166752212246	0.999988642297201	0	0	0	15510	Hspd1	chr1
15528	5.28509125189097	1.11027592566202	0.75725062424408	-0.353025301417941	0.781059351320492	0	0	0.228161210522447	0.941927134232194	0.999432387667386	0	0	0	15528	Hspe1	chr1
19070	5.8933107056601	-0.123274096107999	-0.311077192468723	-0.187803096360724	0	0	0	0.99980860914651	0.998958126441466	0.999766573482266	0	0	0	19070	Mob4	chr1
74013	3.80433265064332	-1.61018663500377	-0.314220497928762	1.29596613707501	-2.01543503594628	0	1.0183817612783	0.0385582647870078	0.970911174028481	0.16855433992203	0	0	0	74013	Rftn2	chr1
212679	3.29249532108764	-0.032019588608613	0.576820208313245	0.608839796921858	0	0	0	0.998843149905807	0.912500425157445	0.900987048913371	0	0	0	212679	Mars2	chr1
227120	3.61129819665902	1.83926764900021	4.45490299401788	2.61563534501767	3.25184944981839	11.0546545824478	5.23172789787126	0.00550217980452162	1.4498839166273e-06	0.000344656752927192	1	1	1	227120	Plcl1	chr1
626009	1.98524502404105	1.89477185721999	0.864988148835997	-1.02978370838399	3.74276191147282	0	-0.125046817749521	0.00262829210436351	0.72907227019413	0.451731851814779	1	0	0	626009	Gm6644	chr6
212712	-0.586037694665379	-0.813051346841841	0.316108136245467	1.12915948308731	0	0	0.353477046063925	0.688822350041828	0.948000753587831	0.366408086274294	0	0	0	212712	Satb2	chr1
75323	-2.42160619918194	2.52673724354895	2.32566817684039	-0.201069066708556	3.54450942092858	3.22850227039161	0	0.00354240160503647	0.00571708775784865	0.95653354209455	1	1	0	75323	4930558J18Rik	chr1
73467	1.19426702032948	0.750880313793088	1.56562638795599	0.814746074162905	0	2.27742658156397	0	0.836451377050616	0.0254655345027286	0.758092787522502	0	0	0	73467	1700066M21Rik	chr1
68736	3.0257233689701	-0.116263922898784	-0.0430916848904817	0.0731722380083024	0	0	0	0.998507120089982	0.999540665323695	0.999280502275286	0	0	0	68736	Tyw5	chr1
68115	4.10065323490419	-0.281472448184322	-0.179925245768266	0.101547202416056	0	0	0	0.999747097477437	0.999909964026705	0.999969290852175	0	0	0	68115	Maip1	chr1
67198	4.22723857860954	2.67296907716135	1.35015550156932	-1.32281357559203	8.24790652793172	1.91729654770538	-1.62672156404174	1.35712026700103e-05	0.0449682919436276	0.070417927552685	1	0	0	67198	Spats2l	chr1
51960	3.04064018071162	0.211094652444044	-0.379127462651682	-0.590222115095727	0	0	0	0.998242657089432	0.994871051653922	0.969921394664896	0	0	0	51960	Kctd18	chr1
68549	1.51601469298023	1.92405937872947	2.41900073718623	0.494941358456763	4.30223135562805	6.51201806796371	0	0.00117850479752181	7.66835808137025e-05	0.970131316379855	1	1	0	68549	Sgo2a	chr1
11761	3.45421288199284	1.62231817977201	0.11865825141746	-1.50365992835455	2.12176904217075	0	-1.78144895793803	0.0325997518730991	0.996744259105332	0.0555574936835958	0	0	0	11761	Aox1	chr1
71724	-1.14141793081204	-1.30463607336371	-0.235293669494933	1.06934240386877	-0.549975022654296	0	0.130776813076618	0.299800098354801	0.922985406360674	0.451602514318552	0	0	0	71724	Aox3	chr1
71872	-2.42536403092436	-2.00237062232051	-1.22055473031963	0.78181589200088	-1.78600428130768	-0.387183883654948	0	0.055456337791254	0.356240811025827	0.663432124795799	0	0	0	71872	Aox4	chr1
213043	-1.48373232790581	-4.12409483737803	-3.59137565022776	0.532719187150274	-6.69985030842959	-5.55853763747123	0	6.40055758188115e-05	0.000233042318287016	0.889696954894472	-1	-1	0	213043	Aox2	chr1
66882	8.20326940480537	-0.0175983181863746	0.200621958375697	0.218220276562072	0	0	0	0.999967396925192	0.99944152615781	0.999619680840446	0	0	0	66882	Bzw1	chr1
12747	8.06406195002251	-0.265720418669043	0.0919219730922336	0.357642391761276	0	0	0	0.997491918106474	0.999483211585182	0.99654922742584	0	0	0	12747	Clk1	chr1
70225	3.38886889840493	0.410848256424834	0.232622362853308	-0.178225893571526	0	0	0	0.994831740406871	0.999041353955401	0.999374711668133	0	0	0	70225	Ppil3	chr1
65102	3.50104606124429	0.315516768178951	-0.177082375798785	-0.492599143977737	0	0	0	0.998448069233735	0.999658090430673	0.993718921521962	0	0	0	65102	Nif3l1	chr1
18393	4.52449417648376	0.810899229240695	0.52089393066063	-0.290005298580065	0	0	0	0.915383784072622	0.997992226184663	0.999835085037735	0	0	0	18393	Orc2	chr1
100504455	-2.33885953591732	-1.36002564329001	-0.902026105246948	0.457999538043066	-0.65541791094929	0	0	0.266100397907894	0.572514925310457	0.852788243897521	0	0	0	100504455	Gm15834	NA
213056	4.27325922705697	-1.52588063081865	-1.04466086367589	0.481219767142766	-2.30132435417709	-0.194592420091177	0	0.0245158053640761	0.42518747374816	0.981544665505418	0	0	0	213056	Hycc2	chr1
66495	4.41199401186142	0.228896330821398	-0.412799210360866	-0.641695541182264	0	0	0	0.999266606671865	0.99699650736537	0.974307941459408	0	0	0	66495	Ndufb3	chr1
100504501	0.537559229125675	0.0188678341654818	0.373369152845542	0.354501318680061	0	0	0	0.999161866438373	0.968704025498397	0.973123600156868	0	0	0	100504501	Gm20257	chr1
12633	6.35822456281298	0.258589996673325	0.24917657208275	-0.00941342459057459	0	0	0	0.998240991018025	0.998386346173783	0.999977105760382	0	0	0	12633	Cflar	chr1
12370	4.87475559158754	-0.0205871036780998	-0.746458243124216	-0.725871139446117	0	0	0	0.999974365276933	0.934124053422047	0.951519017074954	0	0	0	12370	Casp8	chr1
70827	6.74935633982389	0.580207728235218	0.830717724448944	0.250509996213726	0	0	0	0.993502841167047	0.880422824980293	0.999874766301761	0	0	0	70827	Trak2	chr1
227154	2.2694129764371	1.26102991939054	0.715621494583234	-0.545408424807302	1.47383547419927	0	0	0.0885848088616563	0.938840551861609	0.984226723123202	0	0	0	227154	Stradb	chr1
381259	3.25478763307216	1.69605259001074	1.43022357074641	-0.265829019264327	3.85807449280905	2.49085550216528	0	0.00221927080686731	0.0181372826081904	0.998272973572868	1	0	0	381259	Tmem237	chr1
227157	-1.38075078974691	1.40832064379258	1.80729954450338	0.398978900710795	1.17944697733237	2.31932466809574	0	0.135400854298535	0.0238390452405435	0.935576753530242	0	0	0	227157	Mpp4	chr1
74018	5.48201006453659	0.685368937374427	0.827805944407887	0.142437007033459	0	0	0	0.970845094776328	0.869357169129088	0.999910963300363	0	0	0	74018	Als2	chr1
271697	-3.64385754785066	4.97293092080486	5.3126120083235	0.339681087518638	4.83383874866067	5.2524266265361	0	0.00060826036831041	0.000357832942025001	0.844569832876681	1	1	0	271697	Cdk15	chr1
14369	5.94713632757492	2.44007572712566	2.89554024631445	0.455464519188786	4.86240485208645	6.37846065431556	0	0.00055340984265382	8.90829457398142e-05	0.957663080533938	1	1	0	14369	Fzd7	chr1
381260	-0.469039721361358	-1.31262219938809	-1.25721341122618	0.0554087881619093	-1.05934299704055	-0.883249104106414	0	0.159569908403912	0.200919326796178	0.998379686154657	0	0	0	381260	Gm973	chr1
22218	5.34062631932673	-0.223351894039036	-0.210318059864503	0.0130338341745331	0	0	0	0.999898633531411	0.99991432728008	0.999997850133349	0	0	0	22218	Sumo1	chr1
55989	7.99043914547204	1.56058153106561	1.58310749756976	0.022525966504154	2.73224498651914	2.83712656242096	0	0.0123707213987709	0.0104853074035267	0.999914494172836	0	1	0	55989	Nop58	chr1
100217459	-2.08095123188201	0.678338922582947	0.452098531847484	-0.226240390735463	0	0	0	0.709506223025518	0.833020762975748	0.923806991368398	0	0	0	100217459	Snord70	chr1
12168	6.25904488379875	0.476466023944394	0.530349962079273	0.053883938134879	0	0	0	0.975544190833405	0.964576224226992	0.999526169451341	0	0	0	12168	Bmpr2	chr1
100504533	2.21154056489264	1.01339118853692	0.709715874911211	-0.303675313625713	0.0457701314127673	0	0	0.482335773516991	0.837245508368632	0.979890579038486	0	0	0	100504533	NA	NA
72750	5.37469919843182	0.0983129132888658	0.805884958855882	0.707572045567016	0	0	0	0.999910772606016	0.886430022464122	0.963925812684534	0	0	0	72750	Fam117b	chr1
70375	-0.390413136346503	1.09281969917099	2.09484399706084	1.00202429788985	0.310928141758487	3.51328909356626	0.00633486688311766	0.38178012484582	0.00370067947500939	0.497647745764308	0	1	0	70375	Ica1l	chr1
57750	3.44172086312457	0.751769031828542	0.839173344687399	0.0874043128588564	0	0	0	0.904962024571496	0.812671704346365	0.999762883158973	0	0	0	57750	Wdr12	chr1
241066	1.91259441389578	0.0268447524850042	0.352669364084497	0.325824611599493	0	0	0	0.999657574290435	0.989804012196472	0.992023674449612	0	0	0	241066	Carf	chr1
100504573	0.0173159643911209	0.0959061372399744	-0.23593832226674	-0.331844459506715	0	0	0	0.995435748669587	0.988251936842568	0.978113180397953	0	0	0	100504573	Gm15464	NA
269198	6.10819630134673	-0.0170678969191878	-0.0943945441109504	-0.0773266471917626	0	0	0	0.999698120161464	0.998258288770564	0.999004256274202	0	0	0	269198	Nbeal1	chr1
77951	4.15326439238003	-0.838130941084748	-0.835324253426205	0.00280668765854308	0	0	0	0.828649699763275	0.835159562959133	0.999997389151832	0	0	0	77951	Cyp20a1	chr1
329165	5.01434674622355	1.11901193471515	1.0553445199686	-0.0636674147465461	0.872262883320481	0.412000323732106	0	0.203713731697873	0.345352788586315	0.999974534938712	0	0	0	329165	Abi2	chr1
77300	5.98240193513018	-0.786530154832396	0.476984592348908	1.2635147471813	0	0	1.57364766730446	0.870190738645504	0.990981570542364	0.0763035622801471	0	0	0	77300	Raph1	chr1
100043027	-1.815416881155	-0.254340504950081	-0.841109526233344	-0.586769021283264	0	0	0	0.941718160331724	0.63830902226924	0.822243783450676	0	0	0	100043027	NA	NA
100042533	-2.34509649072018	-1.01190007006967	-0.227576676307809	0.784323393761865	-0.0215267564591922	0	0	0.494727066383163	0.924775971105	0.655905593586436	0	0	0	100042533	Gm11578	NA
72823	4.009099410204	-0.0395116951344399	0.847563351519732	0.887075046654172	0	0	0	0.999549559002701	0.736201216114794	0.685904863357751	0	0	0	72823	Pard3b	chr1
18187	3.1040181275109	3.25965424317931	3.17653826993283	-0.083115973246487	5.50510093939189	5.48968916846684	0	0.00024729664774631	0.00025169556907365	0.984884310985254	1	1	0	18187	Nrp2	chr1
74992	-3.46126825365359	2.57053437188381	3.28424497123125	0.71371059934744	2.47182164273735	3.56475023512308	0	0.0189073354160556	0.00348617520934571	0.676001378804495	0	1	0	74992	4930487H11Rik	NA
227195	6.95284364592018	-0.920398898279045	-0.276945686545059	0.643453211733986	0	0	0	0.670742529134817	0.998606166687796	0.971431969451722	0	0	0	227195	Ino80d	chr1
100380944	0.716261554317256	-0.18935754063823	0.20749090024857	0.3968484408868	0	0	0	0.991143824801193	0.989965416574812	0.970063682293605	0	0	0	100380944	Ino80dos	chr1
100504668	-1.16259665180157	-0.895019044872397	-0.0414448595586734	0.853574185313724	0	0	0	0.599777342895154	0.99350954607469	0.642025354731563	0	0	0	100504668	Gm20342	NA
